,User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration
359,360,basic,15,21-11-22,30-06-23,italy,43,es nan,tablet,1 month
360,361,premium,12,25-11-22,28-06-23,united states,36,es nan,laptop,1 month
361,362,basic,11,08-12-22,27-06-23,canada,31,es nan,laptop,1 month
362,363,standard,12,01-11-22,25-06-23,united kingdom,47,es nan,smart tv,1 month
363,364,standard,14,12-10-22,29-06-23,australia,48,es nan,smart tv,1 month
364,365,basic,11,13-10-22,27-06-23,germany,36,es nan,laptop,1 month
365,366,premium,12,17-10-22,29-06-23,france,41,es nan,smart tv,1 month
366,367,basic,13,23-10-22,25-06-23,brazil,32,es nan,laptop,1 month
367,368,standard,13,24-10-22,28-06-23,mexico,28,es nan,smartphone,1 month
368,369,premium,12,25-10-22,27-06-23,spain,46,es nan,smartphone,1 month
369,370,basic,11,22-10-22,29-06-23,italy,46,es nan,smartphone,1 month
370,371,basic,11,30-09-22,25-06-23,united states,47,es nan,tablet,1 month
371,372,basic,11,06-09-22,27-06-23,canada,31,es nan,tablet,1 month
372,373,standard,10,18-06-22,26-06-23,united kingdom,44,es nan,tablet,1 month
373,374,premium,10,12-06-22,28-06-23,australia,39,es nan,laptop,1 month
374,375,basic,14,17-06-22,28-06-23,germany,44,es nan,laptop,1 month
375,376,basic,12,20-06-22,27-06-23,france,39,es nan,smartphone,1 month
376,377,premium,12,27-08-22,28-06-23,brazil,37,es nan,laptop,1 month
377,378,standard,14,13-08-22,27-06-23,mexico,47,es nan,laptop,1 month
378,379,standard,10,12-08-22,28-06-23,spain,46,es nan,smart tv,1 month
379,380,basic,15,05-08-22,27-06-23,italy,27,es nan,smart tv,1 month
380,381,premium,10,14-07-22,27-06-23,united states,43,es nan,laptop,1 month
381,382,standard,10,07-06-22,26-06-23,canada,51,es nan,smart tv,1 month
382,383,basic,10,01-06-22,27-06-23,united kingdom,49,es nan,smart tv,1 month
383,384,standard,10,19-05-22,28-06-23,australia,35,es nan,smartphone,1 month
384,385,premium,15,22-05-22,27-06-23,germany,44,es nan,smartphone,1 month
385,386,basic,14,11-07-22,26-06-23,france,48,es nan,tablet,1 month
386,387,premium,11,19-07-22,28-06-23,brazil,39,es nan,tablet,1 month
387,388,standard,12,21-07-22,28-06-23,mexico,38,es nan,laptop,1 month
388,389,basic,14,02-08-22,26-06-23,spain,45,es nan,smart tv,1 month
389,390,standard,13,03-07-22,28-06-23,italy,43,es nan,laptop,1 month
390,391,premium,13,23-06-22,27-06-23,united states,42,es nan,laptop,1 month
391,392,basic,15,03-06-22,28-06-23,canada,28,es nan,smart tv,1 month
392,393,standard,10,03-06-22,26-06-23,united kingdom,40,es nan,tablet,1 month
393,394,premium,14,30-05-22,27-06-23,australia,41,es nan,tablet,1 month
394,395,basic,12,05-06-22,26-06-23,germany,45,es nan,laptop,1 month
395,396,premium,14,10-06-22,27-06-23,france,30,es nan,smartphone,1 month
396,397,basic,11,14-07-22,26-06-23,brazil,31,es nan,smartphone,1 month
397,398,standard,13,15-07-22,27-06-23,mexico,51,es nan,tablet,1 month
398,399,standard,12,14-07-22,25-06-23,spain,44,es nan,smartphone,1 month
399,400,basic,14,13-07-22,27-06-23,italy,49,es nan,laptop,1 month
400,401,premium,12,17-07-22,26-06-23,united states,47,es nan,laptop,1 month
401,402,basic,14,21-07-22,26-06-23,canada,42,es nan,smartphone,1 month
402,403,standard,13,23-07-22,28-06-23,united kingdom,28,es nan,smartphone,1 month
403,404,premium,13,01-08-22,28-06-23,australia,28,es nan,smartphone,1 month
404,405,basic,13,06-08-22,26-06-23,germany,49,es nan,tablet,1 month
405,406,premium,12,19-08-22,26-06-23,france,32,es nan,smartphone,1 month
406,407,basic,12,26-08-22,27-06-23,brazil,37,es nan,tablet,1 month
407,408,standard,13,27-09-22,27-06-23,mexico,37,es nan,tablet,1 month
408,409,standard,14,15-09-22,25-06-23,spain,37,es nan,smartphone,1 month
409,410,basic,15,02-09-22,25-06-23,italy,37,es nan,smart tv,1 month
410,411,premium,14,03-09-22,26-06-23,united states,48,es nan,tablet,1 month
411,412,basic,12,03-09-22,26-06-23,canada,47,es nan,laptop,1 month
412,413,standard,13,24-08-22,26-06-23,united kingdom,41,es nan,smartphone,1 month
413,414,premium,14,21-08-22,27-06-23,australia,47,es nan,laptop,1 month
414,415,basic,13,23-08-22,25-06-23,germany,39,es nan,smartphone,1 month
415,416,premium,10,02-09-22,26-06-23,france,28,es nan,tablet,1 month
416,417,basic,14,21-09-22,29-06-23,brazil,31,es nan,smart tv,1 month
417,418,standard,14,21-10-22,27-06-23,mexico,47,es nan,smart tv,1 month
418,419,standard,11,30-10-22,27-06-23,spain,27,es nan,laptop,1 month
419,420,basic,10,02-11-22,28-06-23,italy,28,es nan,laptop,1 month
420,421,premium,14,16-10-22,28-06-23,united states,33,es nan,tablet,1 month
421,422,basic,14,15-09-22,29-06-23,canada,29,es nan,tablet,1 month
422,423,standard,15,12-09-22,27-06-23,united kingdom,41,es nan,smartphone,1 month
423,424,premium,12,18-09-22,29-06-23,australia,28,es nan,tablet,1 month
424,425,basic,13,04-10-22,27-06-23,germany,38,es nan,tablet,1 month
425,426,premium,15,05-10-22,30-06-23,france,35,es nan,laptop,1 month
426,427,basic,11,06-11-22,26-06-23,brazil,51,es nan,smart tv,1 month
427,428,standard,12,17-11-22,28-06-23,mexico,45,es nan,smartphone,1 month
428,429,standard,14,18-11-22,26-06-23,spain,51,es nan,laptop,1 month
429,430,basic,14,22-11-22,30-06-23,italy,46,es nan,smart tv,1 month
430,431,premium,15,04-12-22,28-06-23,united states,28,es nan,smart tv,1 month
431,432,basic,12,19-11-22,30-06-23,canada,46,es nan,smart tv,1 month
432,433,standard,11,06-11-22,25-06-23,united kingdom,46,es nan,smartphone,1 month
433,434,premium,12,15-10-22,29-06-23,australia,32,es nan,laptop,1 month
434,435,basic,11,17-10-22,28-06-23,germany,39,es nan,smart tv,1 month
435,436,premium,11,19-10-22,29-06-23,france,41,es nan,smartphone,1 month
436,437,basic,13,23-10-22,25-06-23,brazil,47,es nan,smart tv,1 month
437,438,standard,12,24-10-22,28-06-23,mexico,35,es nan,smart tv,1 month
438,439,standard,12,23-10-22,27-06-23,spain,37,es nan,smart tv,1 month
439,440,basic,11,10-10-22,29-06-23,italy,47,es nan,tablet,1 month
440,441,premium,13,05-10-22,28-06-23,united states,48,es nan,laptop,1 month
441,442,basic,12,01-07-22,27-06-23,canada,30,es nan,laptop,1 month
442,443,standard,10,01-07-22,27-06-23,united kingdom,36,es nan,smart tv,1 month
443,444,premium,10,25-06-22,28-06-23,australia,50,es nan,smartphone,1 month
444,445,basic,12,24-06-22,28-06-23,germany,41,es nan,tablet,1 month
445,446,basic,14,28-06-22,28-06-23,france,46,es nan,smartphone,1 month
446,447,basic,15,11-08-22,28-06-23,brazil,36,es nan,laptop,1 month
447,448,standard,14,12-08-22,27-06-23,mexico,48,es nan,tablet,1 month
448,449,premium,10,07-08-22,28-06-23,spain,37,es nan,laptop,1 month
449,450,basic,14,06-08-22,27-06-23,italy,49,es nan,laptop,1 month
450,451,basic,12,18-07-22,28-06-23,united states,31,es nan,laptop,1 month
451,452,premium,12,16-06-22,26-06-23,canada,42,es nan,laptop,1 month
452,453,standard,11,30-05-22,28-06-23,united kingdom,45,es nan,tablet,1 month
453,454,standard,15,28-05-22,28-06-23,australia,51,es nan,tablet,1 month
454,455,basic,11,31-05-22,27-06-23,germany,31,es nan,smart tv,1 month
455,456,premium,14,04-06-22,27-06-23,france,41,es nan,tablet,1 month
456,457,standard,14,29-06-22,28-06-23,brazil,40,es nan,smart tv,1 month
457,458,basic,10,24-07-22,28-06-23,mexico,27,es nan,tablet,1 month
458,459,standard,10,19-07-22,27-06-23,spain,46,es nan,tablet,1 month
459,460,premium,10,30-06-22,28-06-23,italy,30,es nan,smart tv,1 month
460,461,basic,11,16-06-22,27-06-23,united states,37,es nan,smart tv,1 month
461,462,premium,15,10-06-22,28-06-23,canada,45,es nan,smartphone,1 month
462,463,standard,11,01-06-22,26-06-23,united kingdom,40,es nan,smart tv,1 month
463,464,basic,13,03-06-22,28-06-23,australia,45,es nan,laptop,1 month
464,465,standard,11,05-06-22,26-06-23,germany,34,es nan,laptop,1 month
465,466,premium,10,07-06-22,27-06-23,france,33,es nan,laptop,1 month
466,467,basic,10,22-06-22,26-06-23,brazil,47,es nan,laptop,1 month
467,468,standard,11,28-06-22,27-06-23,mexico,32,es nan,smart tv,1 month
468,469,premium,12,29-06-22,29-06-23,spain,41,es nan,tablet,1 month
469,470,basic,15,03-07-22,28-06-23,italy,31,es nan,tablet,1 month
470,471,premium,15,08-07-22,27-06-23,united states,43,es nan,tablet,1 month
471,472,basic,10,13-07-22,27-06-23,canada,32,es nan,tablet,1 month
472,473,standard,10,27-07-22,28-06-23,united kingdom,46,es nan,smartphone,1 month
473,474,standard,14,30-07-22,28-06-23,australia,38,es nan,smartphone,1 month
474,475,basic,11,13-08-22,26-06-23,germany,31,es nan,smart tv,1 month
475,476,premium,14,18-08-22,26-06-23,france,31,es nan,laptop,1 month
476,477,basic,10,24-08-22,27-06-23,brazil,50,es nan,laptop,1 month
477,478,standard,10,08-09-22,27-06-23,mexico,32,es nan,laptop,1 month
478,479,premium,13,04-09-22,27-06-23,spain,38,es nan,smartphone,1 month
479,480,basic,15,04-09-22,27-06-23,italy,37,es nan,laptop,1 month
480,481,premium,12,04-09-22,26-06-23,united states,36,es nan,smart tv,1 month
481,482,basic,11,27-08-22,27-06-23,canada,30,es nan,smart tv,1 month
482,483,standard,14,25-08-22,27-06-23,united kingdom,28,es nan,smart tv,1 month
483,484,standard,13,25-08-22,28-06-23,australia,40,es nan,smartphone,1 month
484,485,basic,14,01-09-22,28-06-23,germany,28,es nan,tablet,1 month
485,486,premium,15,13-09-22,26-06-23,france,37,es nan,laptop,1 month
486,487,basic,15,05-10-22,29-06-23,brazil,30,es nan,smart tv,1 month
487,488,standard,11,08-10-22,28-06-23,mexico,33,es nan,smart tv,1 month
488,489,premium,11,26-10-22,28-06-23,spain,49,es nan,tablet,1 month
489,490,basic,12,18-10-22,29-06-23,italy,36,es nan,smart tv,1 month
490,491,premium,12,07-10-22,28-06-23,united states,28,es nan,smartphone,1 month
491,492,basic,10,17-09-22,30-06-23,canada,51,es nan,tablet,1 month
492,493,standard,11,18-09-22,27-06-23,united kingdom,35,es nan,smartphone,1 month
493,494,standard,14,27-09-22,29-06-23,australia,31,es nan,smart tv,1 month
494,495,basic,13,30-09-22,27-06-23,germany,39,es nan,smartphone,1 month
495,496,premium,10,30-10-22,30-06-23,france,51,es nan,laptop,1 month
496,497,basic,11,09-11-22,29-06-23,brazil,44,es nan,smartphone,1 month
497,498,standard,11,17-11-22,28-06-23,mexico,41,es nan,smartphone,1 month
498,499,premium,10,18-11-22,26-06-23,spain,28,es nan,laptop,1 month
499,500,basic,15,22-11-22,30-06-23,italy,38,es nan,laptop,1 month
500,501,premium,14,22-11-22,28-06-23,spain,43,es nan,smartphone,1 month
501,502,basic,13,21-11-22,30-06-23,spain,38,es nan,smartphone,1 month
502,503,standard,14,10-11-22,26-06-23,united states,30,es nan,tablet,1 month
503,504,standard,12,21-10-22,29-06-23,canada,32,es nan,laptop,1 month
504,505,basic,11,21-10-22,28-06-23,united states,35,es nan,smartphone,1 month
505,506,premium,14,23-10-22,29-06-23,united states,27,es nan,smart tv,1 month
506,507,basic,15,24-10-22,26-06-23,canada,49,es nan,tablet,1 month
507,508,standard,12,23-10-22,28-06-23,united kingdom,42,es nan,tablet,1 month
508,509,premium,10,21-10-22,28-06-23,australia,40,es nan,smartphone,1 month
509,510,basic,15,06-10-22,29-06-23,germany,43,es nan,tablet,1 month
510,511,premium,11,26-07-22,28-06-23,france,44,es nan,smart tv,1 month
511,512,basic,15,13-07-22,28-06-23,brazil,32,es nan,tablet,1 month
512,513,standard,10,06-07-22,28-06-23,mexico,50,es nan,tablet,1 month
513,514,standard,14,07-07-22,28-06-23,spain,35,es nan,tablet,1 month
514,515,basic,15,01-07-22,29-06-23,italy,44,es nan,laptop,1 month
515,516,premium,14,31-07-22,28-06-23,spain,42,es nan,smart tv,1 month
516,517,basic,12,06-08-22,28-06-23,spain,34,es nan,smart tv,1 month
517,518,standard,15,07-08-22,27-06-23,united states,37,es nan,tablet,1 month
518,519,premium,10,06-08-22,28-06-23,canada,43,es nan,smartphone,1 month
519,520,basic,13,03-08-22,28-06-23,united states,32,es nan,smart tv,1 month
520,521,basic,15,18-06-22,28-06-23,united states,33,es nan,smart tv,1 month
521,522,basic,14,17-06-22,27-06-23,canada,32,es nan,tablet,1 month
522,523,standard,13,07-06-22,29-06-23,united kingdom,41,es nan,smartphone,1 month
523,524,premium,15,06-06-22,28-06-23,australia,31,es nan,tablet,1 month
524,525,basic,14,04-06-22,27-06-23,germany,44,es nan,tablet,1 month
525,526,basic,11,20-06-22,28-06-23,france,49,es nan,laptop,1 month
526,527,premium,10,10-07-22,28-06-23,brazil,48,es nan,tablet,1 month
527,528,standard,13,13-07-22,29-06-23,mexico,42,es nan,smartphone,1 month
528,529,standard,11,07-07-22,27-06-23,spain,50,es nan,laptop,1 month
529,530,basic,14,22-06-22,28-06-23,italy,49,es nan,smart tv,1 month
530,531,premium,14,15-06-22,27-06-23,spain,30,es nan,laptop,1 month
531,532,standard,11,03-06-22,28-06-23,spain,38,es nan,laptop,1 month
532,533,basic,14,04-06-22,27-06-23,united states,38,es nan,smartphone,1 month
533,534,standard,11,05-06-22,28-06-23,canada,39,es nan,smart tv,1 month
534,535,premium,15,07-06-22,29-06-23,united states,42,es nan,laptop,1 month
535,536,basic,10,14-06-22,29-06-23,united states,28,es nan,smart tv,1 month
536,537,premium,10,17-06-22,27-06-23,canada,38,es nan,smartphone,1 month
537,538,standard,14,19-06-22,28-06-23,united kingdom,40,es nan,tablet,1 month
538,539,basic,12,02-07-22,29-06-23,australia,30,es nan,tablet,1 month
539,540,standard,10,03-07-22,29-06-23,germany,40,es nan,smartphone,1 month
540,541,premium,10,13-07-22,27-06-23,france,31,es nan,smart tv,1 month
541,542,basic,14,26-07-22,27-06-23,brazil,41,es nan,smartphone,1 month
542,543,standard,11,27-07-22,28-06-23,mexico,37,es nan,smartphone,1 month
543,544,premium,14,08-08-22,28-06-23,spain,49,es nan,tablet,1 month
544,545,basic,14,17-08-22,27-06-23,italy,29,es nan,smart tv,1 month
545,546,premium,10,20-08-22,26-06-23,spain,31,es nan,smart tv,1 month
546,547,basic,10,05-09-22,27-06-23,spain,39,es nan,tablet,1 month
547,548,standard,12,05-09-22,27-06-23,united states,51,es nan,smartphone,1 month
548,549,standard,10,05-09-22,27-06-23,canada,38,es nan,smartphone,1 month
549,550,basic,11,06-09-22,27-06-23,united states,29,es nan,tablet,1 month
550,551,premium,13,03-09-22,28-06-23,united states,41,es nan,laptop,1 month
551,552,basic,13,29-08-22,27-06-23,canada,48,es nan,tablet,1 month
552,553,standard,14,27-08-22,28-06-23,united kingdom,39,es nan,smart tv,1 month
553,554,premium,12,29-08-22,29-06-23,australia,37,es nan,smartphone,1 month
554,555,basic,11,13-09-22,28-06-23,germany,37,es nan,smartphone,1 month
555,556,premium,14,24-09-22,27-06-23,france,34,es nan,smartphone,1 month
556,557,basic,15,05-10-22,29-06-23,brazil,37,es nan,smartphone,1 month
557,558,standard,14,18-10-22,30-06-23,mexico,37,es nan,smart tv,1 month
558,559,standard,13,19-10-22,28-06-23,spain,51,es nan,tablet,1 month
559,560,basic,15,14-10-22,29-06-23,italy,45,es nan,laptop,1 month
560,561,premium,14,30-09-22,28-06-23,spain,29,es nan,laptop,1 month
561,562,basic,14,19-09-22,30-06-23,spain,37,es nan,laptop,1 month
562,563,standard,10,24-09-22,29-06-23,united states,34,es nan,tablet,1 month
563,564,premium,14,28-09-22,29-06-23,canada,35,es nan,smartphone,1 month
564,565,basic,12,29-09-22,27-06-23,united states,29,es nan,laptop,1 month
565,566,premium,11,11-10-22,01-07-23,united states,45,es nan,tablet,1 month
566,567,basic,14,08-11-22,29-06-23,canada,36,es nan,smart tv,1 month
567,568,standard,11,16-11-22,28-06-23,united kingdom,27,es nan,laptop,1 month
568,569,standard,10,17-11-22,26-06-23,australia,31,es nan,laptop,1 month
569,570,basic,10,20-11-22,30-06-23,germany,41,es nan,laptop,1 month
570,571,premium,13,21-11-22,29-06-23,france,37,es nan,smart tv,1 month
571,572,basic,12,21-11-22,30-06-23,brazil,49,es nan,tablet,1 month
572,573,standard,12,18-11-22,27-06-23,mexico,37,es nan,smart tv,1 month
573,574,premium,14,26-10-22,29-06-23,spain,36,es nan,smartphone,1 month
574,575,basic,13,25-10-22,28-06-23,italy,38,es nan,smart tv,1 month
575,576,premium,15,26-10-22,30-06-23,spain,49,es nan,tablet,1 month
576,577,basic,15,23-10-22,26-06-23,spain,31,es nan,laptop,1 month
577,578,standard,13,23-10-22,28-06-23,united states,29,es nan,laptop,1 month
578,579,standard,12,16-10-22,28-06-23,canada,35,es nan,tablet,1 month
579,580,basic,14,09-08-22,29-06-23,united states,46,es nan,tablet,1 month
580,581,premium,10,02-08-22,29-06-23,united states,29,es nan,laptop,1 month
581,582,basic,12,16-07-22,28-06-23,canada,43,es nan,laptop,1 month
582,583,standard,15,17-07-22,28-06-23,united kingdom,38,es nan,tablet,1 month
583,584,premium,14,14-07-22,28-06-23,australia,48,es nan,smart tv,1 month
584,585,basic,14,16-07-22,29-06-23,germany,41,es nan,laptop,1 month
585,586,premium,15,06-08-22,29-06-23,france,51,es nan,laptop,1 month
586,587,basic,14,07-08-22,28-06-23,brazil,39,es nan,smart tv,1 month
587,588,standard,11,07-08-22,27-06-23,mexico,31,es nan,smartphone,1 month
588,589,standard,15,04-08-22,29-06-23,spain,28,es nan,laptop,1 month
589,590,basic,15,29-07-22,29-06-23,italy,47,es nan,laptop,1 month
590,591,premium,14,19-06-22,28-06-23,spain,35,es nan,smart tv,1 month
591,592,basic,15,09-06-22,29-06-23,spain,33,es nan,smartphone,1 month
592,593,standard,11,06-06-22,29-06-23,united states,41,es nan,smartphone,1 month
593,594,premium,12,06-06-22,30-06-23,canada,38,es nan,smart tv,1 month
594,595,basic,10,11-06-22,28-06-23,united states,49,es nan,laptop,1 month
595,596,basic,14,18-06-22,28-06-23,united states,29,es nan,smart tv,1 month
596,597,basic,13,27-06-22,28-06-23,canada,50,es nan,laptop,1 month
597,598,standard,12,05-07-22,29-06-23,united kingdom,29,es nan,tablet,1 month
598,599,premium,15,06-07-22,27-06-23,australia,44,es nan,smart tv,1 month
599,600,basic,14,16-06-22,29-06-23,germany,36,es nan,smart tv,1 month
600,601,basic,14,05-06-22,30-06-23,france,46,es nan,smart tv,1 month
601,602,premium,14,05-06-22,29-06-23,brazil,30,es nan,smartphone,1 month
602,603,standard,15,06-06-22,27-06-23,mexico,46,es nan,tablet,1 month
603,604,standard,15,07-06-22,28-06-23,spain,33,es nan,smartphone,1 month
604,605,basic,15,10-06-22,29-06-23,italy,46,es nan,tablet,1 month
605,606,premium,14,13-06-22,29-06-23,spain,50,es nan,tablet,1 month
606,607,standard,14,14-06-22,27-06-23,spain,27,es nan,smart tv,1 month
607,608,basic,12,22-06-22,28-06-23,united states,48,es nan,smart tv,1 month
608,609,standard,14,03-07-22,29-06-23,canada,50,es nan,smartphone,1 month
609,610,premium,13,05-07-22,29-06-23,united states,28,es nan,tablet,1 month
610,611,basic,15,11-07-22,28-06-23,united states,29,es nan,smartphone,1 month
611,612,premium,11,17-07-22,27-06-23,canada,36,es nan,smart tv,1 month
612,613,standard,12,27-07-22,28-06-23,united kingdom,51,es nan,laptop,1 month
613,614,basic,15,14-08-22,28-06-23,australia,51,es nan,smartphone,1 month
614,615,standard,13,15-08-22,27-06-23,germany,43,es nan,smart tv,1 month
615,616,premium,14,02-09-22,27-06-23,france,38,es nan,laptop,1 month
616,617,basic,11,05-09-22,28-06-23,brazil,45,es nan,smartphone,1 month
617,618,standard,10,06-09-22,28-06-23,mexico,28,es nan,smart tv,1 month
618,619,premium,11,06-09-22,29-06-23,spain,27,es nan,smartphone,1 month
619,620,basic,11,05-09-22,27-06-23,italy,41,es nan,smartphone,1 month
620,621,premium,14,06-09-22,29-06-23,spain,49,es nan,smart tv,1 month
621,622,basic,12,29-08-22,28-06-23,spain,35,es nan,smartphone,1 month
622,623,standard,13,30-08-22,28-06-23,united states,29,es nan,smart tv,1 month
623,624,standard,10,02-09-22,30-06-23,canada,42,es nan,smartphone,1 month
624,625,basic,15,20-09-22,28-06-23,united states,33,es nan,tablet,1 month
625,626,premium,10,23-09-22,30-06-23,united states,30,es nan,laptop,1 month
626,627,basic,11,29-09-22,29-06-23,canada,43,es nan,smart tv,1 month
627,628,standard,10,09-10-22,01-07-23,united kingdom,42,es nan,smartphone,1 month
628,629,premium,11,12-10-22,29-06-23,australia,39,es nan,tablet,1 month
629,630,basic,15,06-10-22,30-06-23,germany,32,es nan,smart tv,1 month
